Event.Id,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Make,Model,Amateur.Built,Number.of.Engines,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,Total.Incidents,Damage.Score,Severe.Damage.Frequency,Damage.Score.String
20001211X13380,CHI93LA367,1993-09-19,"CRIVITZ, WI",UNITED STATES,NON-FATAL,SUBSTANTIAL,MOONEY,M20C,NO,1.0,BUSINESS,0.0,1.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001211X13293,ANC93LA180,1993-09-19,"YANTARNI BAY, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-14,NO,1.0,BUSINESS,0.0,0.0,0.0,4.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001211X13298,ANC93LA186,1993-09-20,"PILOT POINT, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-18,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001211X13388,CHI93LA376,1993-09-26,"GARY, IN",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,150H,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001211X13444,LAX93LA371,1993-09-29,"KEPUHI MOLOKAI, HI",UNITED STATES,NON-FATAL,DESTROYED,SCHWEIZER,269C,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001211X13498,ANC94FA001,1993-10-02,"MERRILL PASS, AK",UNITED STATES,FATAL(1),SUBSTANTIAL,MAULE,M-6-235,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,1.0,,0,nan
20001211X13656,SEA94LA005,1993-10-03,"CASPER, WY",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,T182RG,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001211X13500,ANC94LA002,1993-10-04,"PILOT POINT, AK",UNITED STATES,NON-FATAL,DESTROYED,PIPER,PA-18,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001211X13504,ANC94LA006,1993-10-06,"ANIAK, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-18-160,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001211X13507,ANC94LA009,1993-10-08,"POINT LAY, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,DOUGLAS,C-54GDC,NO,4.0,BUSINESS,0.0,0.0,0.0,3.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001211X13651,SEA94FA014,1993-10-14,"KELSO, WA",UNITED STATES,FATAL(2),DESTROYED,CESSNA,172P,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001211X13627,NYC94FA014,1993-10-19,"RICHFIELD, OH",UNITED STATES,FATAL(1),DESTROYED,MCDONNELL DOUGLAS,369E,NO,1.0,BUSINESS,1.0,1.0,1.0,0.0,IMC,PROBABLE CAUSE,3.0,,0,nan
20001211X13550,CHI94LA029,1993-10-26,"ONAGA, KS",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,182N,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001211X13547,CHI94LA026,1993-10-27,"SAINT PAUL, MN",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,F33A,NO,1.0,BUSINESS,0.0,0.0,1.0,2.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001211X13677,ATL94FA011,1993-11-01,"WRENS, GA",UNITED STATES,FATAL(5),DESTROYED,PIPER,PA-32RT-300T,NO,1.0,BUSINESS,5.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,5.0,,0,nan
20001211X13678,ATL94FA012,1993-11-03,"HOHENWALD, TN",UNITED STATES,FATAL(2),DESTROYED,MOONEY,M20L,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001211X13796,SEA94LA025,1993-11-03,"SHERIDAN, WY",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,T210F,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001211X13735,FTW94LA026,1993-11-07,"MAGNOLIA, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,ROCKWELL,114,NO,1.0,BUSINESS,0.0,0.0,4.0,0.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001211X13726,FTW94FA028,1993-11-08,"MARLOW, OK",UNITED STATES,FATAL(3),DESTROYED,CESSNA,182P,NO,1.0,BUSINESS,3.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,3.0,,0,nan
20001211X13691,BFO94FA008,1993-11-14,"SEEKONK, MA",UNITED STATES,FATAL(2),DESTROYED,MOONEY,MO-20J,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001211X13676,ANC94LA019,1993-11-20,"ANCHORAGE, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,206,NO,1.0,BUSINESS,0.0,0.0,0.0,4.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001211X13740,FTW94LA040,1993-11-30,"MAYBELL, CO",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,A185F,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001211X13901,NYC94FA029,1993-12-02,"LEBANON, NH",UNITED STATES,FATAL(2),DESTROYED,AEROSPATIALE,TB-21,NO,1.0,BUSINESS,2.0,1.0,0.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001211X13906,NYC94LA030,1993-12-02,"HOPKINSVILLE, KY",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-44-180,NO,2.0,BUSINESS,0.0,0.0,0.0,3.0,IMC,PROBABLE CAUSE,3.0,,0,nan
20001211X13833,CHI94LA046,1993-12-03,"WEST CHICAGO, IL",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,550,NO,2.0,BUSINESS,0.0,0.0,0.0,2.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001211X13834,CHI94LA047,1993-12-09,"ASHLEY, IN",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,T210,NO,1.0,BUSINESS,0.0,2.0,1.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001211X13827,CHI94FA048,1993-12-09,"ANTIGO, WI",UNITED STATES,FATAL(2),SUBSTANTIAL,PIPER,PA-32R-300,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001211X13816,ATL94FA028,1993-12-10,"LAGRANGE, GA",UNITED STATES,FATAL(1),DESTROYED,BELLANCA,17-30A,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001211X13903,NYC94FA038,1993-12-13,"LOST CREEK, KY",UNITED STATES,FATAL(2),DESTROYED,BEECH,B36TC,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X00676,NYC94LA046,1994-01-03,"RICHMOND HEIGHT, OH",UNITED STATES,NON-FATAL,DESTROYED,SWEARINGEN,SA-226T,NO,2.0,BUSINESS,0.0,0.0,0.0,1.0,IMC,PROBABLE CAUSE,1.0,,0,nan
20001206X00605,CHI94LA062,1994-01-13,"HIGHLAND, IN",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-28-236,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,IMC,PROBABLE CAUSE,1.0,,0,nan
20001206X00584,ATL94LA041,1994-01-19,"HAYESVILLE, NC",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,T210N,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X00745,FTW94LA079,1994-02-03,"MCALLEN, TX",UNITED STATES,NON-FATAL,DESTROYED,CESSNA,T210H,NO,1.0,BUSINESS,0.0,0.0,1.0,0.0,IMC,PROBABLE CAUSE,1.0,,0,nan
20001206X00779,LAX94LA135,1994-02-07,"DUNSMUIR, CA",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,340A,NO,2.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X00720,CHI94FA080,1994-02-08,"GOSHEN, IN",UNITED STATES,FATAL(1),SUBSTANTIAL,CESSNA,320F,NO,2.0,BUSINESS,1.0,1.0,0.0,0.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001206X00804,MIA94LA075,1994-02-16,"FORT LAUDERDALE, FL",UNITED STATES,NON-FATAL,DESTROYED,BEECH,G18S,NO,2.0,BUSINESS,0.0,0.0,1.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X00718,CHI94DCA01,1994-02-18,"VIBURNUM, MO",UNITED STATES,FATAL(1),DESTROYED,PIPER,PA-39,NO,2.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X00715,BFO94LA050,1994-02-24,"CLEVELAND, OH",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,400,NO,2.0,BUSINESS,0.0,0.0,0.0,6.0,IMC,PROBABLE CAUSE,6.0,,0,nan
20001206X00890,FTW94FA090,1994-03-01,"N. LITTLE ROCK, AR",UNITED STATES,FATAL(1),DESTROYED,CESSNA,P337H,NO,2.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X00834,ATL94FA056,1994-03-01,"BAY MINETTE, AL",UNITED STATES,FATAL(4),DESTROYED,CESSNA,P210R,NO,1.0,BUSINESS,4.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,4.0,,0,nan
20001206X00954,MIA94LA090,1994-03-08,"CRYSTAL RIVER, FL",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,TU206F,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X00872,CHI94LA108,1994-03-10,"OTTUMWA, SD",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-18-150,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X00865,CHI94LA101,1994-03-10,"RICHLAND CENTER, WI",UNITED STATES,NON-FATAL,SUBSTANTIAL,MOONEY,M20C,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X00982,NYC94LA058,1994-03-15,"WARFORDSBURG, PA",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-28RT-201T,NO,1.0,BUSINESS,0.0,0.0,0.0,4.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001206X00892,FTW94FA101,1994-03-16,"DULCE, NM",UNITED STATES,FATAL(4),DESTROYED,CESSNA,172RG,NO,1.0,BUSINESS,4.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001206X00861,CHI94IA111,1994-03-16,"ROCHESTER, IN",UNITED STATES,INCIDENT,MINOR,BEECH,BE200,NO,2.0,BUSINESS,0.0,0.0,0.0,5.0,VMC,PROBABLE CAUSE,5.0,,0,nan
20001206X00935,LAX94LA164,1994-03-16,"SELMA, CA",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-24-250,NO,1.0,BUSINESS,0.0,0.0,2.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01041,BFO94LA057,1994-04-02,"BEREA, KY",UNITED STATES,NON-FATAL,DESTROYED,CESSNA,182A,NO,1.0,BUSINESS,0.0,2.0,3.0,0.0,VMC,PROBABLE CAUSE,5.0,,0,nan
20001206X01067,CHI94FA128,1994-04-04,"ALLIANCE, NE",UNITED STATES,FATAL(2),DESTROYED,PIPER,PA-23-250,NO,2.0,BUSINESS,2.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01045,BFO94LA061,1994-04-06,"CLARKSBURG, WV",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,172N,NO,1.0,BUSINESS,0.0,0.0,0.0,3.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001206X01019,ANC94LA048,1994-04-08,"PAXSON, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,A185F,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01016,ANC94LA044,1994-04-09,"DENALI NAT'L PK, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,J3,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01075,CHI94LA131,1994-04-11,"EDINA, MO",UNITED STATES,NON-FATAL,DESTROYED,CESSNA,172,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01052,BFO94LA070,1994-04-18,"BEDFORD, PA",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-32R-300,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01065,CHI94DEE01,1994-04-19,"LK IN THE HILLS, IL",UNITED STATES,FATAL(2),DESTROYED,REMOTE SENSING,CIRRUS VK-30,YES,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01171,SEA94FA106,1994-04-24,"KELLOGG, ID",UNITED STATES,FATAL(1),DESTROYED,PIPER,PA-32-260,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01058,BFO94LA078,1994-04-26,"LOUISVILLE, KY",UNITED STATES,NON-FATAL,SUBSTANTIAL,CAMERON,ET-90,NO,1.2746441750131787,BUSINESS,0.0,0.0,3.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001206X01228,CHI94LA146,1994-05-03,"BAY CITY, MI",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,P210N,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01210,ATL94LA096,1994-05-06,"KNIGHTDALE, NC",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,23-C23,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01240,CHI94LA161,1994-05-12,"WINNEBAGO, IL",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELL,206B,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01323,LAX94LA219,1994-05-16,"ARVIN, CA",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,172N,NO,1.0,BUSINESS,0.0,0.0,1.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01212,ATL94LA100,1994-05-16,"HIRAM, GA",UNITED STATES,NON-FATAL,SUBSTANTIAL,SCHWEIZER,269C,NO,1.0,BUSINESS,0.0,1.0,0.0,0.0,IMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01365,NYC94FA082,1994-05-17,"SWANTON, OH",UNITED STATES,FATAL(2),DESTROYED,MOONEY,M20K,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01197,ANC94LA060,1994-05-23,"PILOT POINT, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-18-150,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01304,FTW94LA181,1994-05-25,"WILLCOX, AZ",UNITED STATES,NON-FATAL,SUBSTANTIAL,MOONEY,M20J,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01252,CHI94LA174,1994-05-25,"WEEPING WATER, NE",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-28-181,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01259,CHI94LA181,1994-05-26,"OLATHE, KS",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,152,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01616,SEA94LA140,1994-06-05,"CULBERTSON, MT",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-18,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01617,SEA94LA141,1994-06-06,"CASPER, WY",UNITED STATES,NON-FATAL,SUBSTANTIAL,ROCKWELL,AC-690,NO,2.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01424,ATL94FA116,1994-06-07,"WEST COLUMBIA, SC",UNITED STATES,FATAL(1),DESTROYED,MOONEY,M20C,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01444,BFO94FA092A,1994-06-09,"MILLVILLE, NJ",UNITED STATES,FATAL(2),DESTROYED,CESSNA,172H,NO,1.0,BUSINESS,2.0,1.0,0.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001206X01621,SEA94LA147,1994-06-09,"SNOQUALMIE, WA",UNITED STATES,NON-FATAL,SUBSTANTIAL,HUGHES,369D,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01551,LAX94FA257,1994-06-15,"CARLSBAD, CA",UNITED STATES,FATAL(2),DESTROYED,CESSNA,421C,NO,2.0,BUSINESS,2.0,1.0,0.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001206X01462,BFO94LA100,1994-06-15,"RAYNHAM, MA",UNITED STATES,NON-FATAL,SUBSTANTIAL,ROBINSON,R-22,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01506,CHI94LA206,1994-06-17,"ST. JOSEPH, MO",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-28,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01469,BFO94LA111,1994-06-19,"PUT-IN-BAY, OH",UNITED STATES,NON-FATAL,SUBSTANTIAL,CLASSIC AIRCRAFT CORP.,WACO YMF5,NO,1.0,BUSINESS,0.0,0.0,1.0,2.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001206X01581,LAX94LA265,1994-06-25,"ELKO, NV",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,180,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01422,ANC94LA072,1994-06-28,"SHELDON POINT, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-31-350,NO,2.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01451,BFO94FA121,1994-06-29,"ST MARYS, WV",UNITED STATES,FATAL(3),DESTROYED,BEECH,58TC,NO,2.0,BUSINESS,3.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001206X01695,CHI94LA227,1994-07-01,"FLINT, MI",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,441,NO,2.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01655,ATL94FA131,1994-07-05,"JACKSON, AL",UNITED STATES,FATAL(2),DESTROYED,BEECH,H-35,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01774,LAX94LA277,1994-07-06,"HANFORD, CA",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,172,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01694,CHI94LA226,1994-07-08,"BEAVER ISLAND, MI",UNITED STATES,FATAL(2),DESTROYED,CESSNA,T210M,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01838,NYC94LA121,1994-07-12,"WHITE PLAINS, NY",UNITED STATES,NON-FATAL,DESTROYED,PIPER,PA-60-700P,NO,2.0,BUSINESS,0.0,0.0,1.0,4.0,VMC,PROBABLE CAUSE,5.0,,0,nan
20001206X01839,NYC94LA122,1994-07-13,"LANCASTER, OH",UNITED STATES,NON-FATAL,DESTROYED,PIPER,PA-46-350P,NO,1.0,BUSINESS,0.0,0.0,2.0,3.0,VMC,PROBABLE CAUSE,5.0,,0,nan
20001206X01642,ANC94LA082,1994-07-15,"KENAI, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,DE HAVILLAND,DHC-2,NO,1.0,BUSINESS,0.0,0.0,0.0,3.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001206X01757,FTW94LA249,1994-07-21,"ARCHER CITY, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,140,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01674,ATL94LA147,1994-07-30,"CHAMBLEE, GA",UNITED STATES,NON-FATAL,SUBSTANTIAL,BOEING,A75N1,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X02041,FTW94LA260,1994-08-03,"MOSCA, CO",UNITED STATES,NON-FATAL,SUBSTANTIAL,MAULE,M-5-210TC,NO,1.0,BUSINESS,0.0,1.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01991,CHI94LA265,1994-08-03,"RICHMOND, MO",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-32-300,NO,1.0,BUSINESS,0.0,2.0,2.0,0.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001206X01992,CHI94LA266,1994-08-04,"IMPERIAL, NE",UNITED STATES,NON-FATAL,DESTROYED,BEECH,B33,NO,1.0,BUSINESS,0.0,1.0,1.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01905,ANC94LA099,1994-08-05,"KING SALMON, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,206,NO,1.0,BUSINESS,0.0,0.0,0.0,4.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001206X02138,SEA94LA207,1994-08-08,"NAMPA, ID",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,182P,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01908,ANC94LA103,1994-08-09,"CHUIT RIVER, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELL,206B,NO,1.0,BUSINESS,0.0,0.0,0.0,5.0,VMC,PROBABLE CAUSE,5.0,,0,nan
20001206X02075,LAX94LA315,1994-08-11,"OVERGAARD, AZ",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-28R-201T,NO,1.0,BUSINESS,0.0,0.0,2.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X02033,FTW94FA273,1994-08-18,"PRYOR, OK",UNITED STATES,FATAL(3),DESTROYED,CESSNA,310,NO,2.0,BUSINESS,3.0,1.0,0.0,0.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001206X01939,ATL94LA158,1994-08-19,"CLARKSBURG, TN",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,172XP,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01923,ANC94LA123,1994-08-19,"ARTIC VILLAGE, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,HELIO,H295,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01922,ANC94LA122,1994-08-20,"CHICKALOON, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-12,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X02010,CHI94LA288,1994-08-27,"CHESTERFIELD, MO",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEDE AIRCRAFT,BD-10,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X01982,BFO94LA159,1994-08-31,"CARRABASSET, ME",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELL,UH-1B,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X01925,ANC94LA125,1994-08-31,"FORT YUKON, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,170B,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001206X02277,LAX94LA345,1994-09-01,"AGUA DULCE, CA",UNITED STATES,NON-FATAL,DESTROYED,CESSNA,310L,NO,2.0,BUSINESS,0.0,0.0,2.0,3.0,VMC,PROBABLE CAUSE,5.0,,0,nan
20001206X02165,ANC94LA135,1994-09-07,"NONDALTON, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-12,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X02236,FTW94FA293,1994-09-08,"CASCADE, CO",UNITED STATES,NON-FATAL,DESTROYED,EUROCOPTER,AS-350-B2,NO,1.0,BUSINESS,0.0,0.0,2.0,1.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001206X02174,ATL94LA169,1994-09-08,"WILLACOOCHE, GA",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,T210M,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X02208,CHI94LA323,1994-09-09,"MT PLEASANT, MI",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,D18S,NO,2.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001206X02172,ATL94FA171,1994-09-13,"GLENVILLE, NC",UNITED STATES,FATAL(3),DESTROYED,PIPER,PA-32R-300,NO,1.0,BUSINESS,3.0,1.0,0.0,0.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001206X02212,CHI94LA327,1994-09-14,"PORT HURON, MI",UNITED STATES,NON-FATAL,DESTROYED,PIPER,PA-60-602P,NO,2.0,BUSINESS,0.0,4.0,0.0,0.0,IMC,PROBABLE CAUSE,4.0,,0,nan
